source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,1323375536488521738,"Yesterday, I was thrilled to be endorsed by the Pittsburgh Post-Gazette, the first time the paper has endorsed a Republican for president in half a century. Thank you! #MAGA https://t.co/hwwazi2SQY",Mon Nov 02 21:24:49 +0000 2020,10191,,53685,False
Twitter for iPhone,1323375343571509249,...He was a cheerleader for NAFTA and China’s entry into the WTO. Pennsylvania lost half of its manufacturing jobs after those Biden Calamities. Joe Biden is a corrupt politician who SOLD OUT Pennsylvania to CHINA!,Mon Nov 02 21:24:03 +0000 2020,10675,25073877,51902,False
Twitter for iPhone,1323375339540762625,"Joe Biden is a globalist who spent 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He shuttered your steel mills, annihilated your coal jobs, and supported every disastrous trade deal for half a century...",Mon Nov 02 21:24:02 +0000 2020,24445,,110910,False
Twitter for iPhone,1323374386980753408,"Joe Biden’s plan to BAN FRACKING is an Economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to Ban Fracking, Outlaw Mining, explode energy costs, and totally DESTROY Pennsylvania. Get out tomorrow and VOTE #TrumpPence2020! https://t.co/niFJw558En",Mon Nov 02 21:20:15 +0000 2020,8760,,40290,False
Twitter for iPhone,1323373963725152258,https://t.co/cnRzJEwXKO,Mon Nov 02 21:18:34 +0000 2020,6748,,37413,False
Twitter for iPhone,1323373698376716290,"THANK YOU PENNSYLVANIA!
https://t.co/pI55IZbmJ1",Mon Nov 02 21:17:31 +0000 2020,9706,,55326,False
Twitter for iPhone,1323346474348896256,"I gave Maine everything that Obama/Biden took away from it. 5000 square miles, Lobster, Fishing, ended tariffs from China and E.U. and much more. Vote Trump Maine!",Mon Nov 02 19:29:20 +0000 2020,19401,,103644,False
Twitter for iPhone,1323345318528741377,"Landing in Scranton, Pennsylvania!",Mon Nov 02 19:24:45 +0000 2020,13747,,146335,False
Twitter for iPhone,1323344710023471116,"Just signed an order to establish the 1776 Commission. We will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools!",Mon Nov 02 19:22:20 +0000 2020,54915,,266707,False
Twitter for iPhone,1323342308922843143,"Joe Biden is bought and paid for by Big Tech, Big Media, Big Donors, and powerful special interests. They are desperate for him to win because they own him, they control him, and they know he will always do their bidding! https://t.co/gsFSghkmdM https://t.co/7zJvOFACWz",Mon Nov 02 19:12:47 +0000 2020,13589,,60282,False
Twitter for iPhone,1323340413579726848,"The Depraved Swamp have been trying to stop me – because they know I don’t answer to THEM – I answer only to YOU. Together, we will defeat the corrupt establishment, we will DETHRONE the failed political class, we will drain the Washington Swamp &amp; we will SAVE THE AMERICAN DREAM!",Mon Nov 02 19:05:15 +0000 2020,32075,,132009,False
Twitter for iPhone,1323336076568588288,Biden will RAISE YOUR TAXES (Biggest increase ever!).,Mon Nov 02 18:48:01 +0000 2020,22584,,137362,False
Twitter for iPhone,1323335185035747330,Biden NEVER named his list of Supreme Court Justices. Never even said whether or not he was going to Pack the Court. So how do you vote for this guy?,Mon Nov 02 18:44:29 +0000 2020,18626,,108854,False
Twitter for iPhone,1323334544272084998,"MAKE AMERICA GREAT AGAIN!
https://t.co/gsFSghkmdM https://t.co/390duZCB6P",Mon Nov 02 18:41:56 +0000 2020,21865,,92586,False
Twitter for iPhone,1323332899471413248,We have more Cases because we have more Testing!,Mon Nov 02 18:35:24 +0000 2020,30573,,293233,False
Twitter for iPhone,1323330829557374976,https://t.co/RkRbEQcLpW,Mon Nov 02 18:27:10 +0000 2020,7535,,40249,False
Twitter for iPhone,1323330770199408640,Biden can never negotiate with China. They would own the U.S. if he were ever President!,Mon Nov 02 18:26:56 +0000 2020,26984,,167455,False
Twitter for iPhone,1323330751128084483,https://t.co/JNQQOwmP7B,Mon Nov 02 18:26:52 +0000 2020,6006,,33719,False
Twitter for iPhone,1323330683197116418,https://t.co/zvfI1eOKj6,Mon Nov 02 18:26:35 +0000 2020,6204,,36119,False
Twitter for iPhone,1323330601953431554,"...our noble history, heritage &amp; heroes; and ANTIFA, the rioters, looters, Marxists, &amp; left-wing extremists. THEY ALL SUPPORT JOE BIDEN!",Mon Nov 02 18:26:16 +0000 2020,9533,25073877,45809,False
Twitter for iPhone,1323330597813735425,"...that killed our fellow citizens with illegal drugs, gangs &amp; crime; The far-left Democrats that ruined our public schools, depleted our inner cities, defunded our police, &amp; demeaned your sacred faith &amp; values; The Anti-American radicals defaming...",Mon Nov 02 18:26:15 +0000 2020,9703,25073877,49044,False
Twitter for iPhone,1323330590867861505,Every corrupt force in American life that betrayed you and hurt your are supporting Joe Biden: The failed establishment that started the disastrous foreign wars; The career politicians that offshored your industries &amp; decimated your factories; The open borders lobbyists...,Mon Nov 02 18:26:13 +0000 2020,17838,,74915,False
Twitter for iPhone,1323329590174035975,"THANK YOU NORTH CAROLINA!
https://t.co/zeRFGhMQqd",Mon Nov 02 18:22:15 +0000 2020,7599,,43601,False
Twitter for iPhone,1323328330821558277,I PREPAID Millions of Dollars in FEDERAL INCOME TAXES!,Mon Nov 02 18:17:14 +0000 2020,21929,,160757,False
Twitter for iPhone,1323327227358973952,“No President in history has done more for OHIO than President Trump.”,Mon Nov 02 18:12:51 +0000 2020,16641,,126892,False
Twitter for iPhone,1323326204384964608,Biden was a pathetic laughing stock all over Washington for the horrible way he handled the H1N1 Swine Flu. Even his own Chief of Staff said he didn’t know what he was doing!,Mon Nov 02 18:08:47 +0000 2020,16949,,93624,False
Twitter for iPhone,1323304926005452801,"Texas, Pennsylvania:
 Biden is against Second Amendment and Fracking. Please remember!",Mon Nov 02 16:44:14 +0000 2020,23780,,129549,False
Twitter for iPhone,1323303465469108224,Landing in North Carolina. See you soon!,Mon Nov 02 16:38:26 +0000 2020,14647,,158138,False
Twitter for iPhone,1323299035697078272,"On my way to North Carolina. Big crowds, see you in a little while! https://t.co/gsFSghkmdM",Mon Nov 02 16:20:50 +0000 2020,8580,,55600,False
Twitter for iPhone,1323298865815146499,"RT @realDonaldTrump: .@RandyFeenstra will be an outstanding Congressman for the State of Iowa! He will Fight for our Farmers, help us Build…",Mon Nov 02 16:20:09 +0000 2020,10214,,0,True
Twitter for iPhone,1323298829375078401,RT @realDonaldTrump: David Young (@YoungForIowa) is a champion for Iowa! He helped us pass the Trump Tax Cuts and he will always fight for…,Mon Nov 02 16:20:01 +0000 2020,10319,,0,True
Twitter for iPhone,1323298798442074114,"RT @realDonaldTrump: Dr. Mariannette Miller-Meeks (@MillerMeeks) will do a great job in Congress for Iowa! A Doctor and Veteran, she will D…",Mon Nov 02 16:19:53 +0000 2020,8833,,0,True
Twitter for iPhone,1323298767651692546,"RT @realDonaldTrump: Ashley Hinson (@hinsonashley) will be a tremendous advocate for the People of Iowa! She will fight for our Military, V…",Mon Nov 02 16:19:46 +0000 2020,10344,,0,True
Twitter for iPhone,1323298729957445632,"RT @realDonaldTrump: Few people have ever fought as strongly for Iowa as Senator @JoniErnst! A combat Veteran, her service to Iowa and our…",Mon Nov 02 16:19:37 +0000 2020,14549,,0,True
Twitter for iPhone,1323298649661706240,RT @realDonaldTrump: Senator @SteveDaines is doing a tremendous job for the people of Montana! He just helped me pass the Great American Ou…,Mon Nov 02 16:19:18 +0000 2020,16155,,0,True
Twitter for iPhone,1323296508654080000,"West Virginia, Get Out and Vote for Patrick Morrisey for Attorney General! He has my Complete and Total Endorsement! https://t.co/paz9zrmeFJ",Mon Nov 02 16:10:47 +0000 2020,8676,,43865,False
Twitter for iPhone,1323295686323019776,RT @ByronYork: Allegheny County councilman in Pennsylvania: 'I'm an elected official. I have had at least a dozen Democratic elected offici…,Mon Nov 02 16:07:31 +0000 2020,12147,,0,True
Twitter for iPhone,1323289454371549185,RT @IngrahamAngle: I doubt we will ever see another political figure in American life who turns out these crowds.  Hard to see how this doe…,Mon Nov 02 15:42:46 +0000 2020,21649,,0,True
Twitter for iPhone,1323283153805484032,"This story is FALSE. They did nothing wrong. But the ANTIFA Anarchists, Rioters and Looters, who have caused so much harm and destruction in Democrat run cities, are being seriously looked at! https://t.co/3pmbMllPWS",Mon Nov 02 15:17:43 +0000 2020,22588,,94587,False
Twitter for iPhone,1323266453576056836,"Good Morning! Let’s #MAGA! 
https://t.co/gsFSghkmdM https://t.co/MF4A9aDG0R",Mon Nov 02 14:11:22 +0000 2020,16961,,77745,False
Twitter for iPhone,1323251437883805696,"As long as I’m in office, NEBRASKA, MICHIGAN, MINNESOTA, and OHIO will bounce back Bigger and Better than ever before! Early Vote polls close today in these Great States and we need YOU to get out and VOTE! Together, we’ll MAKE AMERICA GREAT AGAIN!! https://t.co/7KiL8PyWqG",Mon Nov 02 13:11:42 +0000 2020,16087,,81400,False
Twitter for iPhone,1323155810910982145,...As I said at the debate – “Will you remember that Texas?Pennsylvania? Ohio? New Mexico?” I will always protect American Energy and American Jobs! Get out and VOTE #MAGA!,Mon Nov 02 06:51:43 +0000 2020,17152,25073877,96571,False
Twitter for iPhone,1323155809682051073,"Just learned that Sleepy Joe Biden is campaigning in Pennsylvania with Lady Gaga, a proud member of “Artists Against Fracking.” This is more proof that he would ban Fracking and skyrocket your energy prices...",Mon Nov 02 06:51:42 +0000 2020,39818,,174088,False
Twitter for iPhone,1323151837449650176,"If you need information on how or where to VOTE, click below! #MAGA https://t.co/gsFSghkmdM",Mon Nov 02 06:35:55 +0000 2020,9680,,46456,False
Twitter for iPhone,1323149317394366465,https://t.co/UELIArQgDG,Mon Nov 02 06:25:54 +0000 2020,24100,,129695,False
Twitter for iPhone,1323143751250907136,"For 47 years, Sleepy Joe Biden betrayed Hispanic-Americans. Now he wants to close your small businesses, eliminate school choice, and attack our Hispanic Law Enforcement Heroes. I will always stand with the incredible Hispanic-American community! https://t.co/4KMnlRkg7c",Mon Nov 02 06:03:47 +0000 2020,13669,,64904,False
Twitter for iPhone,1323143378750590982,https://t.co/HkA8VQveK8,Mon Nov 02 06:02:18 +0000 2020,7620,,43831,False
Twitter for iPhone,1323143076605579268,"Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! #MAGA https://t.co/r80uItcwGn",Mon Nov 02 06:01:06 +0000 2020,10106,,55051,False
Twitter for iPhone,1323141683014520837,"Thank you Florida! #MAGA 
https://t.co/eRiIiumNIR",Mon Nov 02 05:55:34 +0000 2020,9648,,56219,False
Twitter for iPhone,1323118772480176128,MAKE AMERICA GREAT AGAIN!,Mon Nov 02 04:24:32 +0000 2020,49444,,357299,False
Twitter for iPhone,1323118334368387072,Getting ready to land in the Great State of Florida. See you soon!,Mon Nov 02 04:22:47 +0000 2020,13063,,133724,False
Twitter for iPhone,1323117914367488000,Biden will repeal your Second Amendment and Pack the Court!,Mon Nov 02 04:21:07 +0000 2020,24604,,155702,False
Twitter for iPhone,1323117111732957184,"Remember, Third Quarter GDP is the biggest in U.S. history, by far. Next year will be our best ever!",Mon Nov 02 04:17:56 +0000 2020,22392,,140598,False
Twitter for iPhone,1323116787609849857,https://t.co/br2k4cuC3F,Mon Nov 02 04:16:39 +0000 2020,7516,,41120,False
Twitter for iPhone,1323116444201164802,"Joe Biden is a corrupt politician who is bought and paid for by China! In 2016, Georgia voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!
https://t.co/vPCsZmKSOX",Mon Nov 02 04:15:17 +0000 2020,9825,,47372,False
Twitter for iPhone,1323115304281657344,https://t.co/Zh8KZ5v2sI,Mon Nov 02 04:10:45 +0000 2020,7418,,43406,False
Twitter for iPhone,1323115131794944001,RT @stillgray: @realDonaldTrump Antifa is a threat to liberty. https://t.co/HaeiimD2nm,Mon Nov 02 04:10:04 +0000 2020,6914,,0,True
Twitter for iPhone,1323106009381019648,"Thank you Georgia! #MAGA
https://t.co/q6cbQQ0RRh",Mon Nov 02 03:33:49 +0000 2020,10605,,62415,False
Twitter for iPhone,1323105800546623489,https://t.co/NphLmt3evH,Mon Nov 02 03:32:59 +0000 2020,8815,,49225,False
Twitter for iPhone,1323105759304028161,https://t.co/kKYQ9FCNLl,Mon Nov 02 03:32:49 +0000 2020,6720,,39808,False
Twitter for iPhone,1323105723534987264,https://t.co/x6PBOixVOf,Mon Nov 02 03:32:41 +0000 2020,6295,,37323,False
Twitter for iPhone,1323072051402350592,"In my opinion, these patriots did nothing wrong. Instead, the FBI &amp; Justice should be investigating the terrorists, anarchists, and agitators of ANTIFA, who run around burning down our Democrat run cities and hurting our people! https://t.co/of6Lna3HMU",Mon Nov 02 01:18:53 +0000 2020,28957,,116315,False
Twitter for iPhone,1323065461085450243,"Thank you North Carolina! 
https://t.co/rOjbbWyDV2",Mon Nov 02 00:52:41 +0000 2020,12884,,73604,False
Twitter for iPhone,1323031125611237377,"People are forgetting that if Sleepy Joe Biden and the Radical Left Dems win, you will vey quickly lose your Second Amendment! https://t.co/gsFSghkmdM",Sun Nov 01 22:36:15 +0000 2020,13147,,58707,False
Twitter for iPhone,1323030938952060928,"Joe Biden is the candidate of rioters, looters, arsonists, gun-grabbers, flag-burners, Marxists, lobbyists, and special interests. I am the candidate of farmers, factory workers, police officers, and hard-working, law-abiding patriots of every race, religion and creed! #MAGA",Sun Nov 01 22:35:31 +0000 2020,48048,,203560,False
Twitter for iPhone,1323030825072472065,"Biden will terminate school choice, eliminate charter schools, defund religious schools, ban prayer in public schools, indoctrinate your children with Anti-American lies, and force you to subsidize extreme late-term abortion. We believe that every child is a Sacred Gift from God!",Sun Nov 01 22:35:04 +0000 2020,31155,,134862,False
Twitter for iPhone,1323030714330292226,"For decades, Joe Biden let other countries rip you off and cheat America blind! The only people who’ve benefited from his policies are himself &amp; his family. He shows up every 4 years, and then goes back to D.C. and caters to his special interests. My only special interest is YOU.",Sun Nov 01 22:34:37 +0000 2020,24742,,110412,False
Twitter for iPhone,1323030610307371008,https://t.co/kKpYf6l0S1,Sun Nov 01 22:34:12 +0000 2020,7662,,40554,False
Twitter for iPhone,1323030575410778118,https://t.co/pHQwes68K3,Sun Nov 01 22:34:04 +0000 2020,6829,,39203,False
Twitter for iPhone,1323030544012161025,https://t.co/PRSxtZNspW,Sun Nov 01 22:33:57 +0000 2020,6495,,36904,False
Twitter for iPhone,1323030492036374528,https://t.co/aJCL8ocG8c,Sun Nov 01 22:33:44 +0000 2020,8275,,49496,False
Twitter Web App,1323025232991379460,"RT @TeamTrump: LIVE: Call to Prayer

Text VOTE to 88022 https://t.co/H5y8lX15Bu",Sun Nov 01 22:12:50 +0000 2020,8307,,0,True
Twitter for iPhone,1323021747248005120,"Pennsylvania: Biden said that he doesn’t want Fracking. Besides, and more importantly, his handlers won’t allow Fracking. That would be the end of Pennsylvania!",Sun Nov 01 21:58:59 +0000 2020,18397,,99675,False
Twitter for iPhone,1323020254054789120,"Biden did a very POOR job of handling H1N1 Swine Flu, yet all he talks about is Covid, Covid, Covid, like he would actually know what he is doing. He doesn’t. Plus, he would be TERRIBLE with the Economy!",Sun Nov 01 21:53:03 +0000 2020,23725,,135955,False
